,obstime,Past 60-Minutes Rainfall in mm,qcscore
20253,2024-02-05T22:00:00,0.0,G
20278,2024-02-05T23:00:00,0.0,G
20303,2024-02-06T00:00:00,0.0,G
20328,2024-02-06T01:00:00,0.0,G
20353,2024-02-06T02:00:00,0.0,G
20378,2024-02-06T03:00:00,0.0,G
20403,2024-02-06T04:00:00,0.0,G
20428,2024-02-06T05:00:00,0.0,G
20453,2024-02-06T06:00:00,0.0,G
20478,2024-02-06T07:00:00,0.0,G
20503,2024-02-06T08:00:00,0.0,G
20529,2024-02-06T09:00:00,0.0,G
20555,2024-02-06T10:00:00,0.0,G
20581,2024-02-06T11:00:00,0.0,G
20607,2024-02-06T12:00:00,0.0,G
20633,2024-02-06T13:00:00,0.0,G
20659,2024-02-06T14:00:00,0.0,G
20685,2024-02-06T15:00:00,0.0,G
20711,2024-02-06T16:00:00,0.0,G
20737,2024-02-06T17:00:00,0.0,G
20763,2024-02-06T18:00:00,0.0,G
20789,2024-02-06T19:00:00,0.0,G
20815,2024-02-06T20:00:00,0.0,G
20841,2024-02-06T21:00:00,0.0,G
20867,2024-02-06T22:00:00,0.0,G
20893,2024-02-06T23:00:00,0.0,G
20919,2024-02-07T00:00:00,0.0,G
20945,2024-02-07T01:00:00,0.0,G
20971,2024-02-07T02:00:00,0.0,G
20997,2024-02-07T03:00:00,0.0,G
21023,2024-02-07T04:00:00,0.0,G
21049,2024-02-07T05:00:00,0.0,G
21075,2024-02-07T06:00:00,0.0,G
21101,2024-02-07T07:00:00,0.0,G
21127,2024-02-07T08:00:00,0.0,G
21153,2024-02-07T09:00:00,0.0,G
21179,2024-02-07T10:00:00,0.0,G
21205,2024-02-07T11:00:00,0.0,G
21231,2024-02-07T12:00:00,0.0,G
21257,2024-02-07T13:00:00,0.0,G
21283,2024-02-07T14:00:00,0.0,G
21309,2024-02-07T15:00:00,0.0,G
21335,2024-02-07T16:00:00,0.0,G
21361,2024-02-07T17:00:00,0.0,G
21387,2024-02-07T18:00:00,0.0,G
21413,2024-02-07T19:00:00,0.0,G
21439,2024-02-07T20:00:00,0.0,G
21465,2024-02-07T21:00:00,0.0,G
21491,2024-02-07T22:00:00,0.0,G
21517,2024-02-07T23:00:00,0.0,G
21543,2024-02-08T00:00:00,0.0,G
21569,2024-02-08T01:00:00,0.0,G
21595,2024-02-08T02:00:00,0.0,G
21621,2024-02-08T03:00:00,0.0,G
21647,2024-02-08T04:00:00,0.0,G
21673,2024-02-08T05:00:00,0.0,G
21699,2024-02-08T06:00:00,0.5,G
21725,2024-02-08T07:00:00,0.4,G
21751,2024-02-08T08:00:00,1.1,G
21777,2024-02-08T09:00:00,0.1,G
21803,2024-02-08T10:00:00,0.1,G
21829,2024-02-08T11:00:00,0.0,G
21854,2024-02-08T12:00:00,0.0,G
21880,2024-02-08T13:00:00,0.0,G
21906,2024-02-08T14:00:00,0.0,G
21932,2024-02-08T15:00:00,0.0,G
21958,2024-02-08T16:00:00,0.1,G
21984,2024-02-08T17:00:00,0.1,G
22010,2024-02-08T18:00:00,0.0,G
22036,2024-02-08T19:00:00,0.0,G
22062,2024-02-08T20:00:00,0.0,G
22088,2024-02-08T21:00:00,0.0,G
22114,2024-02-08T22:00:00,0.0,G
22140,2024-02-08T23:00:00,0.0,G
22166,2024-02-09T00:00:00,0.0,G
22192,2024-02-09T01:00:00,0.0,G
22218,2024-02-09T02:00:00,0.2,G
22244,2024-02-09T03:00:00,0.2,G
22270,2024-02-09T04:00:00,0.2,G
22296,2024-02-09T05:00:00,0.2,G
22322,2024-02-09T06:00:00,0.0,G
22347,2024-02-09T07:00:00,0.0,G
22372,2024-02-09T08:00:00,0.0,G
22397,2024-02-09T09:00:00,0.0,G
22422,2024-02-09T10:00:00,0.0,G
22447,2024-02-09T11:00:00,0.0,G
22472,2024-02-09T12:00:00,0.0,G
22497,2024-02-09T13:00:00,0.0,G
22522,2024-02-09T14:00:00,0.0,G
22547,2024-02-09T15:00:00,0.0,G
22572,2024-02-09T16:00:00,0.0,G
22596,2024-02-09T17:00:00,0.0,G
22620,2024-02-09T18:00:00,0.0,G
22644,2024-02-09T19:00:00,0.0,G
22668,2024-02-09T20:00:00,0.0,G
22692,2024-02-09T21:00:00,0.0,G
22716,2024-02-09T22:00:00,0.0,G
22740,2024-02-09T23:00:00,0.0,G
22764,2024-02-10T00:00:00,0.0,G
22788,2024-02-10T01:00:00,0.0,G
22812,2024-02-10T02:00:00,0.0,G
22836,2024-02-10T03:00:00,0.0,G
22860,2024-02-10T04:00:00,0.0,G
22884,2024-02-10T05:00:00,0.0,G
22908,2024-02-10T06:00:00,0.1,G
22932,2024-02-10T07:00:00,0.3,G
22956,2024-02-10T08:00:00,0.0,G
22980,2024-02-10T09:00:00,0.0,G
23004,2024-02-10T10:00:00,0.0,G
23028,2024-02-10T11:00:00,0.0,G
23052,2024-02-10T12:00:00,0.0,G
23076,2024-02-10T13:00:00,0.0,G
23100,2024-02-10T14:00:00,0.0,G
23124,2024-02-10T15:00:00,0.0,G
23148,2024-02-10T16:00:00,0.0,G
23172,2024-02-10T17:00:00,0.0,G
23196,2024-02-10T18:00:00,0.0,G
23220,2024-02-10T19:00:00,0.0,G
23244,2024-02-10T20:00:00,0.0,G
23268,2024-02-10T21:00:00,0.0,G
23292,2024-02-10T22:00:00,0.0,G
23316,2024-02-10T23:00:00,0.0,G
23340,2024-02-11T00:00:00,0.0,G
23364,2024-02-11T01:00:00,0.0,G
23388,2024-02-11T02:00:00,0.0,G
23412,2024-02-11T03:00:00,0.0,G
23436,2024-02-11T04:00:00,0.0,G
23460,2024-02-11T05:00:00,0.0,G
23484,2024-02-11T06:00:00,0.0,G
23508,2024-02-11T07:00:00,0.0,G
23532,2024-02-11T08:00:00,0.0,G
23556,2024-02-11T09:00:00,0.0,G
23580,2024-02-11T10:00:00,0.0,G
23604,2024-02-11T11:00:00,0.0,G
23628,2024-02-11T12:00:00,0.0,G
23652,2024-02-11T13:00:00,0.0,G
23676,2024-02-11T14:00:00,0.0,G
23700,2024-02-11T15:00:00,0.0,G
23724,2024-02-11T16:00:00,0.0,G
23748,2024-02-11T17:00:00,0.0,G
23772,2024-02-11T18:00:00,0.0,G
23796,2024-02-11T19:00:00,0.0,G
23820,2024-02-11T20:00:00,0.0,G
23844,2024-02-11T21:00:00,0.0,G
23868,2024-02-11T22:00:00,0.0,G
23892,2024-02-11T23:00:00,0.0,G
23916,2024-02-12T00:00:00,0.0,G
23940,2024-02-12T01:00:00,0.0,G
23964,2024-02-12T02:00:00,0.0,G
23988,2024-02-12T03:00:00,0.0,G
24012,2024-02-12T04:00:00,0.0,G
24036,2024-02-12T05:00:00,0.0,G
24060,2024-02-12T06:00:00,0.0,G
24084,2024-02-12T07:00:00,0.0,G
24108,2024-02-12T08:00:00,0.0,G
24132,2024-02-12T09:00:00,0.0,G
24156,2024-02-12T10:00:00,0.0,G
24180,2024-02-12T11:00:00,0.0,G
24204,2024-02-12T12:00:00,0.0,G
24228,2024-02-12T13:00:00,0.0,G
24252,2024-02-12T14:00:00,0.0,G
24275,2024-02-12T15:00:00,0.0,G
24298,2024-02-12T16:00:00,0.0,G
24321,2024-02-12T17:00:00,0.0,G
24344,2024-02-12T18:00:00,0.0,G
24367,2024-02-12T19:00:00,0.0,G
24390,2024-02-12T20:00:00,0.0,G
24413,2024-02-12T21:00:00,0.0,G
24436,2024-02-12T22:00:00,0.0,G
24459,2024-02-12T23:00:00,0.0,G
24482,2024-02-13T00:00:00,0.0,G
25769,2024-02-15T10:00:00,0.0,G
25793,2024-02-15T11:00:00,0.0,G
25817,2024-02-15T12:00:00,0.0,G
25841,2024-02-15T13:00:00,0.0,G
25865,2024-02-15T14:00:00,0.0,G
25889,2024-02-15T15:00:00,0.0,G
25913,2024-02-15T16:00:00,0.0,G
25938,2024-02-15T17:00:00,0.0,G
25963,2024-02-15T18:00:00,0.0,G
25988,2024-02-15T19:00:00,0.0,G
26013,2024-02-15T20:00:00,0.0,G
26038,2024-02-15T21:00:00,0.0,G
26063,2024-02-15T22:00:00,0.0,G
26088,2024-02-15T23:00:00,0.0,G
26113,2024-02-16T00:00:00,0.0,G
26138,2024-02-16T01:00:00,0.0,G
26163,2024-02-16T02:00:00,0.0,G
26188,2024-02-16T03:00:00,0.0,G
26213,2024-02-16T04:00:00,0.0,G
26238,2024-02-16T05:00:00,0.0,G
26263,2024-02-16T06:00:00,0.0,G
26287,2024-02-16T07:00:00,0.0,G
26311,2024-02-16T08:00:00,0.0,G
26335,2024-02-16T09:00:00,0.0,G
26359,2024-02-16T10:00:00,0.0,G
26383,2024-02-16T11:00:00,0.0,G
26407,2024-02-16T12:00:00,0.0,G
26431,2024-02-16T13:00:00,0.0,G
26455,2024-02-16T14:00:00,0.0,G
26479,2024-02-16T15:00:00,0.0,G
26503,2024-02-16T16:00:00,0.0,G
26527,2024-02-16T17:00:00,0.0,G
26551,2024-02-16T18:00:00,0.0,G
26574,2024-02-16T19:00:00,0.0,G
26597,2024-02-16T20:00:00,0.0,G
26620,2024-02-16T21:00:00,0.0,G
26643,2024-02-16T22:00:00,0.0,G
26666,2024-02-16T23:00:00,0.0,G
26689,2024-02-17T00:00:00,0.0,G
26712,2024-02-17T01:00:00,0.0,G
26735,2024-02-17T02:00:00,0.0,G
26758,2024-02-17T03:00:00,0.0,G
26781,2024-02-17T04:00:00,0.0,G
26804,2024-02-17T05:00:00,0.0,G
26827,2024-02-17T06:00:00,0.0,G
26850,2024-02-17T07:00:00,0.0,G
26873,2024-02-17T08:00:00,0.0,G
26896,2024-02-17T09:00:00,0.0,G
26919,2024-02-17T10:00:00,0.0,G
26942,2024-02-17T11:00:00,0.0,G
26964,2024-02-17T12:00:00,0.0,G
26986,2024-02-17T13:00:00,0.0,G
27008,2024-02-17T14:00:00,0.0,G
27030,2024-02-17T15:00:00,0.0,G
27052,2024-02-17T16:00:00,0.0,G
27074,2024-02-17T17:00:00,0.0,G
27096,2024-02-17T18:00:00,0.0,G
27118,2024-02-17T19:00:00,0.0,G
27140,2024-02-17T20:00:00,0.0,G
27162,2024-02-17T21:00:00,0.0,G
27184,2024-02-17T22:00:00,0.0,G
27206,2024-02-17T23:00:00,0.0,G
27228,2024-02-18T00:00:00,0.0,G
27250,2024-02-18T01:00:00,0.0,G
27272,2024-02-18T02:00:00,0.0,G
27294,2024-02-18T03:00:00,0.0,G
27316,2024-02-18T04:00:00,0.0,G
27338,2024-02-18T05:00:00,0.0,G
27360,2024-02-18T06:00:00,0.0,G
27382,2024-02-18T07:00:00,0.0,G
27404,2024-02-18T08:00:00,0.0,G
27426,2024-02-18T09:00:00,0.0,G
27448,2024-02-18T10:00:00,0.0,G
27470,2024-02-18T11:00:00,0.0,G
27492,2024-02-18T12:00:00,0.0,G
27514,2024-02-18T13:00:00,0.0,G
27536,2024-02-18T14:00:00,0.0,G
27558,2024-02-18T15:00:00,0.0,G
27580,2024-02-18T16:00:00,0.0,G
27602,2024-02-18T17:00:00,0.0,G
27624,2024-02-18T18:00:00,0.0,G
27646,2024-02-18T19:00:00,0.0,G
27668,2024-02-18T20:00:00,0.0,G
27690,2024-02-18T21:00:00,0.0,G
27712,2024-02-18T22:00:00,0.0,G
27734,2024-02-18T23:00:00,0.0,G
27756,2024-02-19T00:00:00,0.0,G
27778,2024-02-19T01:00:00,0.0,G
27800,2024-02-19T02:00:00,0.0,G
27822,2024-02-19T03:00:00,0.0,G
27844,2024-02-19T04:00:00,0.0,G
27866,2024-02-19T05:00:00,0.0,G
27888,2024-02-19T06:00:00,0.0,G
27910,2024-02-19T07:00:00,0.0,G
27932,2024-02-19T08:00:00,0.0,G
27954,2024-02-19T09:00:00,0.0,G
27976,2024-02-19T10:00:00,0.0,G
27998,2024-02-19T11:00:00,0.0,G
28020,2024-02-19T12:00:00,0.0,G
28042,2024-02-19T13:00:00,0.0,G
28064,2024-02-19T14:00:00,0.0,G
28086,2024-02-19T15:00:00,0.0,G
28108,2024-02-19T16:00:00,0.0,G
28130,2024-02-19T17:00:00,0.0,G
28153,2024-02-19T18:00:00,0.0,G
28176,2024-02-19T19:00:00,0.0,G
28199,2024-02-19T20:00:00,0.0,G
28222,2024-02-19T21:00:00,0.0,G
28245,2024-02-19T22:00:00,0.0,G
28268,2024-02-19T23:00:00,0.0,G
28291,2024-02-20T00:00:00,0.0,G
28314,2024-02-20T01:00:00,0.0,G
28337,2024-02-20T02:00:00,0.0,G
28360,2024-02-20T03:00:00,0.0,G
28383,2024-02-20T04:00:00,0.0,G
28406,2024-02-20T05:00:00,0.0,G
28429,2024-02-20T06:00:00,0.0,G
28452,2024-02-20T07:00:00,0.0,G
28475,2024-02-20T08:00:00,0.0,G
28498,2024-02-20T09:00:00,0.0,G
28522,2024-02-20T10:00:00,0.0,G
28546,2024-02-20T11:00:00,0.0,G
28570,2024-02-20T12:00:00,0.0,G
28594,2024-02-20T13:00:00,0.0,G
28618,2024-02-20T14:00:00,0.0,G
28642,2024-02-20T15:00:00,0.0,G
28666,2024-02-20T16:00:00,0.0,G
28690,2024-02-20T17:00:00,0.0,G
28714,2024-02-20T18:00:00,0.0,G
28738,2024-02-20T19:00:00,0.0,G
28762,2024-02-20T20:00:00,0.0,G
28786,2024-02-20T21:00:00,0.0,G
28810,2024-02-20T22:00:00,0.0,G
28834,2024-02-20T23:00:00,0.0,G
28858,2024-02-21T00:00:00,0.0,G
28882,2024-02-21T01:00:00,0.0,G
28906,2024-02-21T02:00:00,0.0,G
28930,2024-02-21T03:00:00,0.0,G
28954,2024-02-21T04:00:00,0.0,G
28978,2024-02-21T05:00:00,0.0,G
29002,2024-02-21T06:00:00,0.0,G
29026,2024-02-21T07:00:00,0.0,G
29050,2024-02-21T08:00:00,0.0,G
29074,2024-02-21T09:00:00,0.0,G
29098,2024-02-21T10:00:00,0.0,G
29122,2024-02-21T11:00:00,0.0,G
29146,2024-02-21T12:00:00,0.0,G
29169,2024-02-21T13:00:00,0.0,G
29192,2024-02-21T14:00:00,0.0,G
29215,2024-02-21T15:00:00,0.0,G
29238,2024-02-21T16:00:00,0.0,G
29261,2024-02-21T17:00:00,0.0,G
29283,2024-02-21T18:00:00,0.0,G
29305,2024-02-21T19:00:00,0.0,G
29327,2024-02-21T20:00:00,0.0,G
29349,2024-02-21T21:00:00,0.0,G
29371,2024-02-21T22:00:00,0.0,G
29393,2024-02-21T23:00:00,0.0,G
29415,2024-02-22T00:00:00,0.0,G
29438,2024-02-22T01:00:00,0.0,G
29461,2024-02-22T02:00:00,0.0,G
29484,2024-02-22T03:00:00,0.0,G
29507,2024-02-22T04:00:00,0.0,G
29530,2024-02-22T05:00:00,0.0,G
29553,2024-02-22T06:00:00,0.0,G
29576,2024-02-22T07:00:00,0.0,G
29599,2024-02-22T08:00:00,0.0,G
29623,2024-02-22T09:00:00,0.0,G
29647,2024-02-22T10:00:00,0.0,G
29671,2024-02-22T11:00:00,0.0,G
29695,2024-02-22T12:00:00,0.0,G
29719,2024-02-22T13:00:00,0.0,G
29742,2024-02-22T14:00:00,0.0,G
29765,2024-02-22T15:00:00,0.0,M
29788,2024-02-22T16:00:00,0.0,G
29811,2024-02-22T17:00:00,0.0,G
29835,2024-02-22T18:00:00,0.0,G
29859,2024-02-22T19:00:00,0.0,G
29883,2024-02-22T20:00:00,0.0,G
29907,2024-02-22T21:00:00,0.0,G
29931,2024-02-22T22:00:00,0.0,G
29955,2024-02-22T23:00:00,0.0,G
29979,2024-02-23T00:00:00,0.0,G
30003,2024-02-23T01:00:00,0.0,G
30027,2024-02-23T02:00:00,0.0,G
30051,2024-02-23T03:00:00,0.0,G
30075,2024-02-23T04:00:00,0.0,G
30099,2024-02-23T05:00:00,0.0,G
30123,2024-02-23T06:00:00,0.0,G
30147,2024-02-23T07:00:00,0.0,G
30171,2024-02-23T08:00:00,0.0,G
30195,2024-02-23T09:00:00,0.0,G
30219,2024-02-23T10:00:00,0.0,G
30243,2024-02-23T11:00:00,0.0,G
30266,2024-02-23T12:00:00,0.0,G
30289,2024-02-23T13:00:00,0.0,G
30312,2024-02-23T14:00:00,0.0,G
30335,2024-02-23T15:00:00,0.0,G
30358,2024-02-23T16:00:00,0.0,G
30381,2024-02-23T17:00:00,0.0,G
30404,2024-02-23T18:00:00,0.0,G
30427,2024-02-23T19:00:00,0.0,G
30450,2024-02-23T20:00:00,0.0,G
30473,2024-02-23T21:00:00,0.0,G
30496,2024-02-23T22:00:00,0.0,G
30519,2024-02-23T23:00:00,0.0,G
30542,2024-02-24T00:00:00,0.0,G
30565,2024-02-24T01:00:00,0.0,G
30588,2024-02-24T02:00:00,0.0,G
30611,2024-02-24T03:00:00,0.0,G
30634,2024-02-24T04:00:00,0.0,G
30657,2024-02-24T05:00:00,0.0,G
30680,2024-02-24T06:00:00,0.0,G
30703,2024-02-24T07:00:00,0.0,G
30726,2024-02-24T08:00:00,0.0,G
30749,2024-02-24T09:00:00,0.0,G
30772,2024-02-24T10:00:00,0.0,G
30795,2024-02-24T11:00:00,0.0,G
30818,2024-02-24T12:00:00,0.0,G
30840,2024-02-24T13:00:00,0.0,G
30862,2024-02-24T14:00:00,0.0,G
30884,2024-02-24T15:00:00,0.0,G
30906,2024-02-24T16:00:00,0.0,G
30928,2024-02-24T17:00:00,0.0,G
30950,2024-02-24T18:00:00,0.0,G
30972,2024-02-24T19:00:00,0.0,G
30994,2024-02-24T20:00:00,0.0,G
31016,2024-02-24T21:00:00,0.0,G
31038,2024-02-24T22:00:00,0.0,G
31060,2024-02-24T23:00:00,0.0,G
31082,2024-02-25T00:00:00,0.0,G
31104,2024-02-25T01:00:00,0.0,G
31126,2024-02-25T02:00:00,0.0,G
31148,2024-02-25T03:00:00,0.0,G
31169,2024-02-25T04:00:00,0.0,G
31190,2024-02-25T05:00:00,0.0,G
31211,2024-02-25T06:00:00,0.0,G
31232,2024-02-25T07:00:00,0.0,G
31253,2024-02-25T08:00:00,0.0,G
31274,2024-02-25T09:00:00,0.0,G
31295,2024-02-25T10:00:00,0.0,G
31316,2024-02-25T11:00:00,0.0,G
31337,2024-02-25T12:00:00,0.0,G
31358,2024-02-25T13:00:00,0.0,G
31380,2024-02-25T14:00:00,0.0,G
31402,2024-02-25T15:00:00,0.0,G
31424,2024-02-25T16:00:00,0.0,G
31446,2024-02-25T17:00:00,0.0,G
31468,2024-02-25T18:00:00,0.0,G
31490,2024-02-25T19:00:00,0.0,G
31512,2024-02-25T20:00:00,0.0,G
31534,2024-02-25T21:00:00,0.0,G
31556,2024-02-25T22:00:00,0.0,G
31578,2024-02-25T23:00:00,0.0,G
31600,2024-02-26T00:00:00,0.0,G
31622,2024-02-26T01:00:00,0.0,G
31644,2024-02-26T02:00:00,0.0,G
31666,2024-02-26T03:00:00,0.0,G
31688,2024-02-26T04:00:00,0.0,G
31710,2024-02-26T05:00:00,0.0,G
31732,2024-02-26T06:00:00,0.0,G
31754,2024-02-26T07:00:00,0.0,G
31776,2024-02-26T08:00:00,0.0,G
31798,2024-02-26T09:00:00,0.0,G
31821,2024-02-26T10:00:00,0.0,G
31844,2024-02-26T11:00:00,0.0,G
31868,2024-02-26T12:00:00,0.0,G
31892,2024-02-26T13:00:00,0.0,G
31916,2024-02-26T14:00:00,0.0,G
31940,2024-02-26T15:00:00,0.0,G
31963,2024-02-26T16:00:00,0.0,G
31986,2024-02-26T17:00:00,0.0,G
32009,2024-02-26T18:00:00,0.0,G
32032,2024-02-26T19:00:00,0.0,G
32055,2024-02-26T20:00:00,0.0,G
32078,2024-02-26T21:00:00,0.0,G
32101,2024-02-26T22:00:00,0.0,G
32124,2024-02-26T23:00:00,0.0,G
32147,2024-02-27T00:00:00,0.0,G
32170,2024-02-27T01:00:00,0.0,G
32193,2024-02-27T02:00:00,0.0,G
32216,2024-02-27T03:00:00,0.0,G
32239,2024-02-27T04:00:00,0.0,G
32262,2024-02-27T05:00:00,0.0,G
32285,2024-02-27T06:00:00,0.0,G
32308,2024-02-27T07:00:00,0.0,G
32331,2024-02-27T08:00:00,0.0,G
32354,2024-02-27T09:00:00,0.0,G
32377,2024-02-27T10:00:00,0.0,G
32400,2024-02-27T11:00:00,0.0,G
32423,2024-02-27T12:00:00,0.0,G
32446,2024-02-27T13:00:00,0.0,G
32471,2024-02-27T14:00:00,0.0,G
32496,2024-02-27T15:00:00,0.0,G
32521,2024-02-27T16:00:00,0.0,G
32546,2024-02-27T17:00:00,0.0,G
32571,2024-02-27T18:00:00,0.0,G
32596,2024-02-27T19:00:00,0.0,G
32621,2024-02-27T20:00:00,0.0,G
32646,2024-02-27T21:00:00,0.0,G
32671,2024-02-27T22:00:00,0.0,G
32696,2024-02-27T23:00:00,0.0,G
32721,2024-02-28T00:00:00,0.0,G
32746,2024-02-28T01:00:00,0.0,G
32771,2024-02-28T02:00:00,0.0,G
32796,2024-02-28T03:00:00,0.0,G
32821,2024-02-28T04:00:00,0.0,G
32845,2024-02-28T05:00:00,0.0,G
32869,2024-02-28T06:00:00,0.0,G
32893,2024-02-28T07:00:00,0.0,G
32917,2024-02-28T08:00:00,0.0,G
32941,2024-02-28T09:00:00,0.0,G
32965,2024-02-28T10:00:00,0.0,G
32989,2024-02-28T11:00:00,0.0,G
33013,2024-02-28T12:00:00,0.0,G
33037,2024-02-28T13:00:00,0.0,G
33061,2024-02-28T14:00:00,0.0,G
33085,2024-02-28T15:00:00,0.0,G
33109,2024-02-28T16:00:00,0.0,G
33134,2024-02-28T17:00:00,0.0,G
33159,2024-02-28T18:00:00,0.0,G
33184,2024-02-28T19:00:00,0.0,G
33209,2024-02-28T20:00:00,0.0,G
33234,2024-02-28T21:00:00,0.0,G
33259,2024-02-28T22:00:00,0.0,G
33284,2024-02-28T23:00:00,0.0,G
33309,2024-02-29T00:00:00,0.0,G
33334,2024-02-29T01:00:00,0.0,G
33359,2024-02-29T02:00:00,0.0,G
33384,2024-02-29T03:00:00,0.0,G
33409,2024-02-29T04:00:00,0.0,G
33434,2024-02-29T05:00:00,0.0,G
33459,2024-02-29T06:00:00,0.0,G
33484,2024-02-29T07:00:00,0.0,G
33509,2024-02-29T08:00:00,0.0,G
33534,2024-02-29T09:00:00,0.0,G
33559,2024-02-29T10:00:00,0.0,G
33584,2024-02-29T11:00:00,0.0,G
33609,2024-02-29T12:00:00,0.0,G
33634,2024-02-29T13:00:00,0.0,G
33659,2024-02-29T14:00:00,0.0,G
33684,2024-02-29T15:00:00,0.0,G
33709,2024-02-29T16:00:00,0.0,G
33734,2024-02-29T17:00:00,0.0,G
33760,2024-02-29T18:00:00,0.0,G
33786,2024-02-29T19:00:00,0.0,G
33812,2024-02-29T20:00:00,0.0,G
33838,2024-02-29T21:00:00,0.0,G
33864,2024-02-29T22:00:00,0.0,G
33890,2024-02-29T23:00:00,0.0,G
33916,2024-03-01T00:00:00,0.0,G
33942,2024-03-01T01:00:00,0.0,G
33968,2024-03-01T02:00:00,0.0,G
33994,2024-03-01T03:00:00,0.0,G
34020,2024-03-01T04:00:00,0.0,G
34046,2024-03-01T05:00:00,0.0,G
34072,2024-03-01T06:00:00,0.0,G
34098,2024-03-01T07:00:00,0.0,G
34124,2024-03-01T08:00:00,0.0,G
34150,2024-03-01T09:00:00,0.0,G
34176,2024-03-01T10:00:00,0.0,G
34202,2024-03-01T11:00:00,0.0,G
34227,2024-03-01T12:00:00,0.0,M
34444,2024-03-01T21:00:00,0.0,G
34469,2024-03-01T22:00:00,0.0,G
34494,2024-03-01T23:00:00,0.0,G
34519,2024-03-02T00:00:00,0.0,G
34544,2024-03-02T01:00:00,0.0,G
34569,2024-03-02T02:00:00,0.0,G
34594,2024-03-02T03:00:00,0.0,G
34619,2024-03-02T04:00:00,0.0,G
34644,2024-03-02T05:00:00,0.0,G
34669,2024-03-02T06:00:00,0.0,G
34694,2024-03-02T07:00:00,0.0,G
34719,2024-03-02T08:00:00,0.0,G
34744,2024-03-02T09:00:00,0.0,G
34769,2024-03-02T10:00:00,0.0,G
34794,2024-03-02T11:00:00,0.3,G
34819,2024-03-02T12:00:00,0.5,G
34844,2024-03-02T13:00:00,0.0,G
34869,2024-03-02T14:00:00,0.0,G
34894,2024-03-02T15:00:00,0.0,G
34919,2024-03-02T16:00:00,0.0,G
34944,2024-03-02T17:00:00,0.0,G
34969,2024-03-02T18:00:00,0.0,G
34994,2024-03-02T19:00:00,0.0,G
35019,2024-03-02T20:00:00,0.0,G
35044,2024-03-02T21:00:00,0.0,G
35069,2024-03-02T22:00:00,0.0,G
35094,2024-03-02T23:00:00,0.0,G
35119,2024-03-03T00:00:00,0.0,G
35144,2024-03-03T01:00:00,0.0,G
35169,2024-03-03T02:00:00,0.0,G
35194,2024-03-03T03:00:00,0.0,G
35219,2024-03-03T04:00:00,0.0,G
35244,2024-03-03T05:00:00,0.0,G
35269,2024-03-03T06:00:00,0.0,G
35294,2024-03-03T07:00:00,0.0,G
35318,2024-03-03T08:00:00,0.0,G
35342,2024-03-03T09:00:00,0.0,G
35366,2024-03-03T10:00:00,0.0,G
35390,2024-03-03T11:00:00,0.0,G
35414,2024-03-03T12:00:00,0.0,G
35438,2024-03-03T13:00:00,0.0,G
35462,2024-03-03T14:00:00,0.0,G
35486,2024-03-03T15:00:00,0.0,G
35510,2024-03-03T16:00:00,0.0,G
35534,2024-03-03T17:00:00,0.0,G
35558,2024-03-03T18:00:00,0.0,G
35582,2024-03-03T19:00:00,0.0,G
35606,2024-03-03T20:00:00,0.0,G
35630,2024-03-03T21:00:00,0.0,G
35654,2024-03-03T22:00:00,0.0,G
35678,2024-03-03T23:00:00,0.0,G
35702,2024-03-04T00:00:00,0.0,G
35726,2024-03-04T01:00:00,0.0,G
35750,2024-03-04T02:00:00,0.0,G
35774,2024-03-04T03:00:00,0.1,G
35798,2024-03-04T04:00:00,0.1,G
35822,2024-03-04T05:00:00,0.0,G
35846,2024-03-04T06:00:00,0.0,G
35871,2024-03-04T07:00:00,0.0,G
35896,2024-03-04T08:00:00,0.0,G
35921,2024-03-04T09:00:00,0.0,G
35946,2024-03-04T10:00:00,0.0,G
35971,2024-03-04T11:00:00,0.0,G
35995,2024-03-04T12:00:00,0.0,G
36020,2024-03-04T13:00:00,0.0,G
36046,2024-03-04T14:00:00,0.0,G
36072,2024-03-04T15:00:00,0.0,G
36098,2024-03-04T16:00:00,0.0,G
36124,2024-03-04T17:00:00,0.0,G
36150,2024-03-04T18:00:00,0.0,G
36176,2024-03-04T19:00:00,0.0,G
36202,2024-03-04T20:00:00,0.0,G
36228,2024-03-04T21:00:00,0.0,G
36254,2024-03-04T22:00:00,0.0,G
36280,2024-03-04T23:00:00,0.0,G
36306,2024-03-05T00:00:00,0.0,G
36332,2024-03-05T01:00:00,0.0,G
36358,2024-03-05T02:00:00,0.0,G
36384,2024-03-05T03:00:00,0.0,G
36410,2024-03-05T04:00:00,0.0,G
36436,2024-03-05T05:00:00,0.0,G
36462,2024-03-05T06:00:00,0.0,G
36488,2024-03-05T07:00:00,0.0,G
36514,2024-03-05T08:00:00,0.0,G
36540,2024-03-05T09:00:00,0.0,G
36566,2024-03-05T10:00:00,0.0,G
36591,2024-03-05T11:00:00,0.0,G
36616,2024-03-05T12:00:00,0.0,G
36641,2024-03-05T13:00:00,0.0,G
36666,2024-03-05T14:00:00,0.0,G
36691,2024-03-05T15:00:00,0.0,G
36716,2024-03-05T16:00:00,0.0,G
36741,2024-03-05T17:00:00,0.0,G
36766,2024-03-05T18:00:00,0.0,G
36790,2024-03-05T19:00:00,0.0,G
36814,2024-03-05T20:00:00,0.0,G
36838,2024-03-05T21:00:00,0.0,G
36862,2024-03-05T22:00:00,0.0,G
36886,2024-03-05T23:00:00,0.0,G
36910,2024-03-06T00:00:00,0.0,G
36934,2024-03-06T01:00:00,0.0,G
